source_id,ra,dec,pf,p1_o,best_classification,phot_g_mean_mag
2054866221624135040,301.98544834287185,32.24573928385912,0.6618617705359102,,RRab,20.063107
2032820017043155840,295.2751499029571,30.238427074618603,,0.31572454665387045,RRc,19.511198
2033577168281702272,299.0380895349951,31.520189381163302,,0.34175056720184405,RRc,19.473122
2047090509751903744,296.35769398657226,34.396739868077354,0.8219035857374335,,RRab,19.767038
2032897532643503744,295.0561502018451,30.707348842572625,0.4758128982120972,,RRab,20.985363
2032958692945807232,295.9173068442728,30.870596262513153,0.6082887539316255,,RRab,19.401257
2058631533545118080,301.3798773995542,35.127774661559,,0.29396644711425457,RRc,19.838726
2058805217724272896,301.98548390923503,35.01767690579025,0.6087532933015115,,RRab,20.72356
2058265258767211904,300.95861304392037,33.886835715344546,0.5762516976932964,,RRab,20.17952
2030245991631942912,300.23203764560856,30.168321575835453,,0.36833201759628437,RRc,20.718025
2047346077497377664,295.7683886515478,34.743623983210924,,0.31746304113177687,RRc,14.129967
2047469806896753536,296.6596754530779,34.60911746017085,,0.30466386601594314,RRc,19.817524
2047604393990053120,297.4500399868713,35.32590175649357,0.5065218476312917,,RRab,18.554966
2058151184402499968,300.8524856839481,33.01447168476864,,0.30283257181152384,RRc,20.93683
2034375722918997632,299.6094810441228,33.22371387360764,,0.3189220975597108,RRc,20.515825
2034413449926465536,299.6812710530815,33.36630200596224,,0.2757364636821412,RRc,20.332891
2059223414411458048,301.7577372974082,36.42267851365176,,0.2880329578122531,RRc,20.10369
2059461355611948928,300.646676409403,35.687281282511655,,0.20900421784302736,RRc,18.838017
2047725752608275200,297.52772417219495,36.30030382234794,0.6446798223582401,,RRab,20.702293
2047882467351494016,296.96217977663224,36.000941537825256,,0.27909954999376224,RRc,19.760687
2047907653045165696,297.0520052240669,36.14356350376985,,0.3154717844812322,RRc,20.055422
2030795025871265920,300.95249899376995,31.392346079041335,0.6363531349385507,,RRab,20.449728
2032121792801025792,296.81426309103375,30.2698682661701,,0.3037394319005429,RRc,19.976688
2032220886322445184,296.74195919316963,30.89174307127507,0.6691436639182688,,RRab,20.4256
2032226315180612608,296.92680409845224,31.00815634024818,,0.32041480083276086,RRc,20.303003
2032191401343966848,296.5504170586256,30.69116125718324,0.4044545456510711,,RRab,18.180674
2033806004094676736,298.1109996348945,31.692061985263464,,0.28109998010528886,RRc,20.380764
2033379118704885632,298.221058479326,30.19665783665028,,0.26716636880525685,RRc,20.790558
2033436362047221248,298.29638668696765,30.808143071454563,,0.3548872986599252,RRc,20.823938
2033449418753104768,297.81023295173844,30.552848068599772,,0.3165824404550466,RRc,20.63202
2033467595060978176,297.513045100626,30.609280007502885,0.642780127731692,,RRab,20.442215
2033505425144900864,297.9594661405445,31.113435387778292,,0.28812256246456874,RRc,19.508337
2034665684789813376,297.18871720494167,32.48470578017622,,0.29361392184792284,RRc,19.956303
2034835318789153024,296.532785244992,32.9468405382255,0.4015251517943343,,RRab,20.206642
2034853838696543616,295.70541082944476,32.53349199693219,,0.3541281704741969,RRc,20.547747
2034898746883346304,296.2173346024454,33.094456085498116,,0.27488350243635645,RRc,20.177544
2035032371912012544,296.79021175200734,33.68363592367677,,0.29351475776358715,RRc,19.864983
2031950921863233152,297.292369659709,30.252961375452653,,0.25083902424219373,RRc,20.747496
2032036511955320832,296.3527294379159,30.233720865914044,,0.29521229987479225,RRc,18.401495
2032037474068520704,296.2839384051512,30.262779457876224,0.5734862833822896,,RRab,19.260527
2045412139617647744,294.34253766435216,32.62999596374635,,0.2872707090249299,RRc,20.476316
2034066691464382720,299.31475659084026,32.46001597891224,0.7128938289250675,,RRab,20.403444
2034094522817365760,300.4107598063796,32.487205326435834,0.6202766414708296,,RRab,20.593847
2034204164769967104,300.07648412264234,33.12673048246488,0.6785639129598117,,RRab,20.687492
2035076111821624192,298.4231322668905,33.17725059144438,0.459803651746295,,RRab,20.669136
2035108169475295360,298.6472970933223,33.36328467171244,,0.3265329912857721,RRc,20.821163
2035204617277353344,298.095480302547,34.17944998777844,0.45905002073796364,,RRab,20.630898
2031034822482758400,301.4307426053556,32.19079844362298,0.4977081958869212,,RRab,20.770004
2071685038667071872,298.24893667994763,36.222054345463995,0.6117585860433394,,RRab,20.267565
2071799903275102208,298.89018540150335,36.58421346180481,0.5321760331780864,,RRab,20.804295
2054842960072260864,301.9311963574671,31.916330819338473,,0.35836286193344385,RRc,20.257742
2035398436236127872,297.5918941285042,34.08475335447308,,0.4793859109018315,RRc,19.149277
2055146459666756608,301.2938363861341,32.88121450713234,,0.2925811537118419,RRc,19.564901
2033693338524907008,297.6934183699735,31.126370438961093,0.6088286831360327,,RRab,20.568195
2046977260078087552,294.9121320171176,33.5379354179644,0.5160600580566972,,RRab,14.508507
2032846817648718208,295.2830907249126,30.629641938490387,,0.28105700964403835,RRc,19.882353
2032900453223092096,294.7915456785149,30.559524933993156,0.5110970866515079,,RRab,18.958475
2058729802394161920,302.23415961273787,34.65091597162041,,0.32509611576800335,RRc,20.925241
2059068451989838976,301.26090177120153,35.651425177873804,,0.2581577027692955,RRc,20.31908
2058256874981268096,300.8739929206928,33.73947146735472,0.5853206198756191,,RRab,20.427444
2058302298526461056,301.7868479226973,33.936820480058486,,0.25387237693236214,RRc,20.490213
2058485642103227136,300.3168779647762,34.274877005141676,,0.28445535436375,RRc,19.845469
2058531164455578368,299.85067237389785,34.502951891920226,0.6728653545818182,,RRab,18.958712
2029939296586574592,302.230061693627,30.668206456623764,0.49075607862247517,,RRab,20.403502
2030239016601222400,300.0019043640822,30.2032161086004,0.7348480808845355,,RRab,20.597723
2047541137726166144,296.2388140476695,34.99946193539354,,0.2896096252999666,RRc,20.04366
2030341649132767488,299.2202571372046,30.12419372649829,,0.27385895026421037,RRc,19.929224
2030428991573401472,299.719853314646,30.244118925804443,,0.27787879565301693,RRc,20.663382
2030455070626490496,299.9042492009933,30.368422496583246,0.6544502954579154,,RRab,20.653513
2034294565237620480,298.404619310694,32.5610344288161,0.5088380635696029,,RRab,19.716665
2034299925386199936,298.60933763725126,32.6827147526594,,0.2933574897228555,RRc,18.569942
2034306419350183040,298.708739099701,32.905010938353946,0.5841848497434166,,RRab,20.525866
2034385687247256448,299.3092296849659,33.21492405029557,0.5777218436678472,,RRab,20.717773
2034487563905373312,299.4713689442134,33.909189096501144,0.46870658957609523,,RRab,20.666874
2034494916892304512,299.59496318750416,34.01447409884752,0.4027288538873036,,RRab,20.882912
2034498593384008320,299.46161178022464,34.091108788540495,,0.3276223507076009,RRc,20.547005
2034527077569279104,296.54324697849484,31.862511440195195,,0.28166866593752504,RRc,20.620543
2059089651968801536,301.35332911288606,35.853158359542235,0.6372441644592797,,RRab,19.945415
2047938576811661184,296.9244069328331,36.60411102424431,,0.31760463600766115,RRc,20.576723
2030520869546137472,299.274752796325,30.944093708721542,0.6163401662200652,,RRab,20.660278
2032172198556407552,297.051746379357,30.82638036483035,,0.22438355840259167,RRc,20.521694
2033885821820927488,297.59826429549025,31.96946195178919,0.4508665030764717,,RRab,20.235134
2033357128505618304,295.49073638399443,32.55581395151519,,0.26955707533050444,RRc,20.253984
2033452889087118336,297.8393373592096,30.58517936520523,,0.39398362853400004,RRc,20.764553
2033304420677861120,295.6720389622701,32.38564493057056,0.4137176092163128,,RRab,17.311392
2033485152894828032,298.2173739139909,30.939685571678478,,0.22547942132685336,RRc,20.869686
2033489649686912000,298.28977490105285,30.878980667051184,,0.36904440033585767,RRc,18.148365
2033507864702356736,298.1816149906792,31.116405236668324,,0.3027545154608833,RRc,20.502653
2034554565364381952,296.9389032419219,31.990910340867554,,0.2611248687461641,RRc,18.918503
2033039747597739776,295.8837584677485,31.478320582210316,,0.2646650605047445,RRc,20.763636
2033275867700752128,295.6029619275049,31.943358998994867,,0.3590100641508253,RRc,20.522047
2059892810828945664,301.0272496559018,36.451624141922494,,0.25017718004260253,RRc,20.608162
2059985169792141568,301.8135829478632,36.74217371378859,,0.2857406884800234,RRc,19.89401
2034891015941090944,296.14681929572964,32.96541892053231,0.5429891672672659,,RRab,20.579117
2032011669855492352,296.3392954902933,29.972163706099497,,0.28080324803330736,RRc,20.432995
2034241479423514752,298.7130163152578,32.498585044204354,,0.22812737256073978,RRc,20.04894
2035060649975029504,296.67484069777413,34.06362610377376,,0.2503510047895401,RRc,20.568628
2035147958058589184,297.8506083448324,33.4699977153154,,0.29249062883579446,RRc,20.69544
2035442489738968064,297.1020011017282,34.27564519255095,0.6631082766851469,,RRab,20.593325
2035520692480941184,298.0592306117929,34.862852346099665,,0.292856694912163,RRc,20.338736
2033672516514204800,297.6003300416756,31.090834609865247,,0.340535406151199,RRc,20.803099
2033722269435513344,297.87989440469323,31.595162211539396,,0.33429171447313655,RRc,20.817093
2033739140071790720,297.37174432435097,31.42018527882503,,0.2873207094009801,RRc,20.097258
2046983650989326848,294.99600549364163,33.598864151947254,0.6507950392786517,,RRab,14.01165
2058660773687042432,300.26693009898185,34.94057244015841,0.4479501179933163,,RRab,20.38577
2058275841558404480,300.80396044272766,33.98723742107452,,0.2602510867056099,RRc,19.596897
2029957266738486528,302.043212223463,30.879672775906954,0.4798143969752536,,RRab,16.912336
2030205412763215232,300.4439332458527,30.14216714846488,,0.3137143603505602,RRc,20.764898
2030248259394439424,300.1573628200384,30.112411132681956,,0.25987098305696615,RRc,20.215876
2058178362952497152,300.8987846024113,33.37118717224937,,0.3348974726376996,RRc,20.487452
2030366628669836288,298.6681829627101,30.133126479344476,,0.2651185225173356,RRc,20.687649
2034389191980002688,299.621643454174,33.288445044722764,0.5769163139077633,,RRab,15.429605
2034526351713534720,296.570850590636,31.850988067830937,0.3871386107036549,,RRab,18.948938
2059455754952251520,300.7610922998017,35.52652292622504,,0.25286081741491856,RRc,20.685394
2047662565038571648,297.131339320112,35.44275127524783,,0.527370006527055,RRc,20.366821
2047693282646504448,297.0731543488725,35.91327143449018,,0.23748105885558313,RRc,20.41014
2047700253362769536,297.38890436318997,35.83662484578959,0.5747496101395706,,RRab,19.98928
2047929334056874240,296.8563148255741,36.43066389529731,0.5796107382924753,,RRab,17.460306
2047967885688498432,296.17653349089005,36.59270858025654,0.4668945828565229,,RRab,20.22113
2032202744375648000,296.1239706093108,30.716055746654476,0.7042389497129781,,RRab,19.608635
2033859021191336064,298.47697782064927,32.09470846929929,,0.26343739904966157,RRc,20.42747
2034610296881045632,296.75582025725686,32.25972646342424,,0.3584925979573576,RRc,20.277575
2033445845339151232,297.79568892348095,30.40492179158261,,0.2694655523812436,RRc,20.822798
2034765534183112448,297.2463162158067,33.04862817104129,,0.3001444949264358,RRc,20.618898
2059603226950820608,299.3849966579867,35.74152863720503,,0.35296542574501094,RRc,20.615719
2059647447947702016,298.2920714096008,35.754179087020006,,0.2715035182991773,RRc,20.414833
2059742830571597184,299.9374339606926,36.42773889993104,,0.35161815336986013,RRc,20.6315
2059808732571185920,299.68096389689066,36.69212291405692,0.6236089494821772,,RRab,20.64684
2059881094154755072,301.58548996819445,36.44490173971572,0.4887113856315715,,RRab,20.131533
2031947142288572544,297.4974173552886,30.348776685361994,0.5911838321211658,,RRab,20.711973
2034052088575106560,299.52546484662065,32.38671000578139,0.6151554569391633,,RRab,20.69259
2034205642238948992,300.0793966303641,33.15145882427715,0.5397369916569498,,RRab,19.45235
2032491121334905600,294.3550648838947,30.22999639392726,,0.27076965458858104,RRc,18.930086
2030906454506488960,300.7485175525943,31.569981417805508,0.6322150270242315,,RRab,20.27375
2035374697950840064,297.558829047784,34.01006117694545,0.5317300920704571,,RRab,19.280571
2035406446387785088,297.5512843328623,34.32402795159,0.334337151558744,,RRab,13.77067
2035471420642740480,297.33399933509617,34.572989428958515,,0.2835152565371481,RRc,19.886227
2035484236830468864,297.4404630228723,34.80583980785647,0.6230722480356066,,RRab,20.785372
2055165598032447744,301.9351857136648,33.12099879423986,,0.2683455827647015,RRc,20.339891
2055184186651620480,301.70645195232913,33.32946264710767,0.4185315498537711,,RRab,20.205162
2033565726452373888,299.20219720736134,31.38087861085334,,0.27615115703799586,RRc,20.417875
2033637641412279040,299.0791702477508,31.82943438982081,,0.21547011568722396,RRc,20.33329
2033718008823996160,297.57519665077467,31.51053869634744,,0.3242228157651241,RRc,20.406641
2047069309790462848,296.4230094777741,34.13789100805526,0.5861262815926734,,RRab,20.462376
2032867502255558912,295.5996103546861,30.663503059687294,,0.34737184792714265,RRc,16.553171
2058338170098628352,302.20983352173755,34.36598049156506,0.5229371375357442,,RRab,20.07773
2058426577703072256,300.21676945457534,33.53640086439696,,0.3012647594575233,RRc,20.414948
2058450835680852864,300.0847219291207,33.89883967802009,0.699807247530933,,RRab,20.92923
2058539204628798208,300.27772984667524,34.46937636475211,,0.29864800008210546,RRc,20.164003
2058594321945710080,301.0007339046925,34.66727907514117,,0.3401921960323585,RRc,20.851137
2058595112218989056,300.8700161139894,34.685977272522244,0.4699381971512699,,RRab,18.919487
2046904073802361984,295.1442450013171,33.03663108834482,,0.36565428448419185,RRc,20.666924
2030236680138404864,299.8879672117732,30.09409076646751,,0.26475971884411625,RRc,20.565783
2047331027911252480,295.11825275954715,34.60710962566642,,0.2556345816672039,RRc,20.481577
2047410467649416064,294.92215297844814,35.17597131331111,0.5955795079949058,,RRab,13.6825695
2047444208904479616,295.4314023372254,35.54847136460553,0.6455896817395042,,RRab,14.457686
2030363467574008960,298.57555159605727,29.99012696757708,,0.3766179130796234,RRc,20.413317
2034357271777591168,298.72511867300955,33.33231706676546,,0.35467802112699,RRc,20.299452
2059109958559081472,301.73015486050093,36.08805877113284,,0.32444761009256146,RRc,20.088762
2059371642327582208,299.26879734057354,35.163880896783475,0.5646413210368098,,RRab,20.377872
2030532929817737728,299.5580628578079,30.97420259438973,0.3950330943297914,,RRab,20.706457
2030646278266596224,300.766603085417,30.713913478820164,0.6666147087739316,,RRab,19.772942
2030875874331119104,300.2554690169871,31.310159194644875,0.6450209094367461,,RRab,20.02122
2029816250059195392,301.34661304722556,30.157728122162546,0.6358951769566168,,RRab,20.508886
2032101142656585472,295.99772599048543,30.445516297430885,0.6577087645107496,,RRab,20.864923
2032231262966028800,296.8862399398522,31.140637856541566,0.6124984516992422,,RRab,20.276531
2033897362351584000,297.89841502869604,32.27614615236,,0.32149384489786315,RRc,19.588564
2033984056269150336,300.0828651177632,32.05004356039869,,0.25606500310575014,RRc,20.596737
2033336547014626432,294.88744682649883,32.26714828218971,,0.31962254964616726,RRc,20.34045
2033403926443953536,298.22240975323433,30.463560958271295,,0.31888794231052825,RRc,20.553087
2033062253252637696,296.0415558954189,31.575271838620203,0.4576711268661692,,RRab,17.757883
2033068506725776896,296.1574199795875,31.63453472009603,,0.3543971650074967,RRc,18.102081
2033090389530591872,295.9532848565426,31.93535629772451,0.5670934091568635,,RRab,17.913504
2059615562100202752,299.130700521128,35.79937915799458,,0.37776208075333884,RRc,20.305853
2059870580079364480,301.24253278356616,36.14889192635244,0.5521142135937487,,RRab,20.515274
2034814806051497984,295.87861323064607,32.624187487652705,0.7227530421562929,,RRab,20.74988
2034864829519622784,295.96431560745236,32.79654891146256,0.6223954817476709,,RRab,20.521515
2032071936889686784,295.7387110829158,30.261284544378217,0.6646059503943194,,RRab,20.426882
2032020191128415360,296.5376232490384,30.11741270793163,0.5018350974593272,,RRab,20.5259
2032075750821128448,296.12554043786,30.112409825414023,0.518451582928207,,RRab,18.39024
2032088223386249216,296.05837507449957,30.383617657754353,,0.2652811847656701,RRc,20.272375
2045348814632215296,294.79627962770917,32.415873193500055,0.6396719556704366,,RRab,17.145163
2045354793226984832,294.71549971596,32.54826241660564,0.6782841883562853,,RRab,20.369764
2034262335790190464,299.18967995675507,32.71168350360955,,0.2323021452982146,RRc,20.87757
2032512222549240448,294.7415766266268,30.426746150510354,0.5966682384169736,,RRab,20.77907
2035204548568215424,298.1097332840084,34.17559028512744,0.5099388548080231,,RRab,17.58277
2035280376172494592,298.4622571853793,34.06097911549408,0.5392082896941635,,RRab,18.340027
2030987646556496128,300.8923912535745,31.52560650975064,,0.29612771038532826,RRc,19.992691
2054842513395676288,301.89624348083987,31.881160851532172,,0.3813477666031597,RRc,20.666424
2035570548474893440,297.92753085080386,34.94943155781935,,0.28689811964040585,RRc,20.251331
2055154018795935232,301.29688998168297,33.109101413869126,,0.2513965488933758,RRc,20.677284
2033631387939451904,299.04953780456583,31.684933699570003,,0.28287999006799436,RRc,20.855156
2033687737935086080,297.3535013610161,31.18047840355102,,0.30089146854020715,RRc,20.58865
2033738178000600192,297.32977017278995,31.335556410804845,,0.29137788151367283,RRc,20.805628
2046929431299166848,295.6153666062779,33.44883906571253,,0.22921227529337482,RRc,20.665016
2046955441620447360,295.63846423343233,33.76574103542857,,0.26876383441134605,RRc,20.227602
2047059311100647552,295.93096762232403,34.08193657545859,,0.3056357712459007,RRc,20.622663
2047199945529897728,294.5192199039679,34.06081078045951,0.4719257464452802,,RRab,16.953405
2032859152799834624,295.99262834040667,30.6751918589925,0.6605022704602825,,RRab,17.875443
2032884510299081856,294.97807295175306,30.47891085427962,0.589189301425504,,RRab,20.781713
2032894199774736256,295.2709443590194,30.66657731903114,0.4339002161916699,,RRab,16.097809
2033012397237067136,296.1915984719516,31.408906769212077,,0.2850392371507536,RRc,19.643015
2033018100955741184,296.4206462687069,31.566762165633097,,0.2442003233518786,RRc,20.421862
2030231320016332672,299.68473510466526,29.997028623792897,0.5890880847555168,,RRab,20.860882
2030251729707660928,300.19738612318207,30.257187486536413,,0.34014966325562684,RRc,19.5658
2047330684333803648,295.063045779003,34.561129292859384,,0.31735861154445494,RRc,20.068623
2047350299426544000,295.6469022822683,34.803345768863394,,0.3125865903258679,RRc,18.874487
2047563162329654272,296.69473126490664,35.2779779029209,0.5052185492074875,,RRab,20.765837
2030483898489953280,299.9501100793019,30.831050582512862,,0.21729425306966108,RRc,16.4953
2034434959161440896,299.2299091283095,33.37956667065409,0.5765010553160457,,RRab,20.505833
2034452585680305664,299.0685112216742,33.55707339414362,,0.3481065607377682,RRc,20.789032
2034510584892197120,296.9314324141896,31.639692132973803,,0.2500106916136659,RRc,20.309376
2059220730046206720,301.88389688842113,36.39436488676609,0.6242984365761829,,RRab,20.339428
2059368206343186432,299.1843897183447,35.037025125692765,0.5020585877803947,,RRab,20.987228
2030650130861497344,300.41944581752506,30.6221037837926,,0.2929103169278641,RRc,20.573698
2030654013511175040,300.2701432287544,30.66917707737914,0.7114177980789617,,RRab,20.197638
2031890998496023552,297.8541098772592,30.116626117430698,,0.311416929661225,RRc,20.120195
2029829757746912512,301.60945510044724,30.27441744943035,0.5482215332420289,,RRab,20.469543
2033825279961746432,298.0459833738392,31.833152182680617,,0.3078803925986425,RRc,20.307705
2033905784826490496,298.26373052814307,32.24275287394748,,0.23682800543211324,RRc,20.380085
2034603528010011520,296.259163665399,32.25250686900273,,0.28503325566525545,RRc,20.743732
2033299880860341632,295.7062621308685,32.300816571037714,,0.2089761335844602,RRc,18.418879
2033501920454088704,298.0132773386598,31.04315946481524,,0.35876935030657625,RRc,20.948284
2033036517781290880,295.91473563187094,31.450015746236026,,0.2533553446953283,RRc,20.356398
2033247795788050688,295.3946623987529,31.683910417053198,,0.31797287005348723,RRc,20.680386
2034835456230120064,296.1838143382601,32.64061376254081,,0.2753367061324473,RRc,20.597517
2035006430297778688,296.6151781772091,33.52721488893795,,0.2986378408844072,RRc,20.453003
2031930958845092096,297.05978361273725,30.235538817555124,0.5655137750805059,,RRab,20.081337
2032092209117887360,295.79582011564275,30.25362960503142,,0.2797349832101086,RRc,20.613598
2034268520547457152,299.2551064382228,32.77467565345809,0.6485766873628427,,RRab,20.08527
2034022126870136448,299.25436328055434,32.0579762688917,0.5966253276376821,,RRab,20.513943
2034122148058985856,300.5124766984311,32.71254149800872,0.49764111605985717,,RRab,20.892834
2034219317412019072,300.25055750453856,33.46203039392159,,0.3192442730091125,RRc,19.941072
2032437215213954560,295.2705016830244,30.013519782487773,,0.2683685635092092,RRc,20.553644
2035096074833012864,297.98815092364475,33.32288897246376,,0.2161914242674089,RRc,19.867823
2035194824751158400,297.9993431457799,33.97700663872892,0.6809823320675658,,RRab,20.536213
2030945040501092992,299.77267440352466,31.596198804370484,,0.26717759210006115,RRc,20.276318
