source_id,ra,dec,pf,p1_o,best_classification,phot_g_mean_mag
4477760936626555392,274.4614294759177,6.632033617072381,,0.2646728029435618,RRc,15.926807
4469886371787990144,273.1620547037262,3.1290560556525415,,0.3298881160230774,RRc,17.099743
4470190897844023808,271.958897137908,3.67600951857851,0.509663866217488,,RRab,17.999462
4471006254437570688,271.53289647036365,4.14992152653443,0.64384789829627,,RRab,18.054604
4471103801733473408,272.1770218625816,4.48938833104907,0.5110221286895322,,RRab,18.353893
4471437194275439616,271.65839534416006,5.512056968215884,,0.2200309849747009,RRc,18.87377
4471534574074139648,272.49571657690603,5.051868468103348,0.5432674977568323,,RRab,14.869273
4471743958020563456,273.02413942541705,6.00037735309263,0.7070216190260712,,RRab,17.430035
4471842433025653888,272.5031559542183,5.945065906553763,0.7651758642816567,,RRab,16.011192
4472028495314642432,272.30832590630655,6.630722952977687,0.5236454533656455,,RRab,17.366705
4276011754202915200,272.02559767721226,1.4332488500777216,0.5573314809394201,,RRab,16.821642
4276375997488083968,276.5139332094883,1.3439607175860164,,0.3384111447126,RRc,19.300041
4276445408457317632,276.23380072026833,1.6197679284611695,,0.28781908683054563,RRc,16.163216
4470431935715153920,274.8645276846338,4.146326666551999,0.7498897840608785,,RRab,16.75417
4470511478511585792,274.17003061935793,4.448928699138862,0.5981311715287205,,RRab,15.701065
4476656855158860928,275.27951967904244,5.3435517517022335,0.6994866375315829,,RRab,17.449007
4479117283010843520,277.59489420598703,7.946199265135302,0.5215961843098792,,RRab,18.700743
4474902481266299136,271.49388556892984,6.234771023632726,0.5784089418390811,,RRab,16.210337
4474939727223953920,271.8397638874546,6.643622799926573,0.5267469448417593,,RRab,17.036755
4475367948344707584,271.61666850666876,7.795912563128304,,0.3120937254646336,RRc,18.526222
4276594014327276032,275.71575672416327,1.3713442392001565,0.5748832902575296,,RRab,17.541733
4277181084809805952,277.04266399079285,2.7779614949815667,0.49580884119396257,,RRab,20.529646
4478296811104770688,275.68686779507857,7.641582894283212,0.6213861773821863,,RRab,20.698582
4478366595736869888,275.4229415129558,7.936093493465428,0.7526371619198445,,RRab,15.467828
4277939095013081728,275.56778904000174,3.000211374496775,0.5775026524830308,,RRab,15.637446
4278006882465509504,276.53785419997837,3.2005028955036003,,0.2762898640661888,RRc,18.992886
4278134773729437824,276.2986701570923,4.05610419311222,0.5851534063243293,,RRab,16.21135
4468134295701052928,271.40949535869964,1.2615197842591517,0.6526655581979418,,RRab,20.418411
4477007461925279744,275.6531672951688,6.180452952271928,0.4331829102224665,,RRab,14.319693
4477172423033703296,276.9810093702701,6.423333758355881,0.49975974946811014,,RRab,18.115208
4477208157162850560,277.2505132197058,6.725562511054077,0.5900035411335893,,RRab,15.947257
4277450362078674944,275.08769685585145,2.142217396854444,0.5020364754910799,,RRab,19.599628
4277244233713019008,276.64303085755375,3.0144312058549674,0.5699135428236413,,RRab,19.397537
4277266739350532480,276.97632893395985,3.2214734146372535,0.621506169031332,,RRab,17.873661
4277318523772610432,274.10162056022807,1.5461767278183345,0.45200840109402585,,RRab,13.956812
4277331541814997632,274.65934858577236,1.6203926995964484,0.44121942757959876,,RRab,20.425415
4277424798445289856,274.011988939855,2.1613917407270034,,0.2789186486004995,RRc,15.951847
4277426993162891264,274.1775630819964,2.1640470383666366,0.6571151692533489,,RRab,20.242826
4277515920474016768,274.8244002483132,2.3292044055070367,,0.3144432427351707,RRc,18.081146
4277663598628867328,272.9967486178689,2.286970837175358,0.5036097127521648,,RRab,16.322405
4277723242826975104,274.28554040375917,2.6087757858960257,0.747891343281336,,RRab,16.963726
4277779695880934400,274.5624301448549,3.1278346019730274,,0.32977185534392,RRc,19.08931
4468639388159632256,271.2926388188503,3.027707488512144,,0.35253240509528316,RRc,15.501581
4477471490188856320,276.8045132177777,7.172780223383371,,0.277360807582741,RRc,19.336395
4477807180531896960,273.7988251684056,6.7840296742761135,0.6145600232552472,,RRab,13.085066
4477876144829150592,274.903796326431,7.02421671147021,,0.3358580778799058,RRc,16.645054
4470020507904285824,273.78351371930285,3.646552055609768,,0.32999172830463125,RRc,17.0225
4471408641332130304,271.8522359102732,5.221180930449706,,0.3400042154321367,RRc,15.329812
4471650263315179264,272.8284782784267,5.8780078320355065,,0.31404343599099144,RRc,16.422554
4472022448000543104,272.3503132569565,6.513399312207177,0.5607480983482378,,RRab,17.261292
4275870909329600512,273.3264374405765,1.4687471748439225,0.7438875773614807,,RRab,16.237503
4276118372473459456,272.329513359895,1.7711642489407644,0.5916954191347686,,RRab,17.796183
4276445094918649088,276.2717368793696,1.6049082723333694,,0.3418568766810231,RRc,20.164263
4470602531818797824,274.4055917072206,4.6361541902275665,0.46428720638726084,,RRab,15.588546
4470614690861025664,274.3962819041242,4.678690679991841,0.4755934940606442,,RRab,17.949902
4476601020567484416,275.41862010250327,5.091111642093493,,0.2293611945041571,RRc,20.652235
4284334606242923392,276.4391660321067,4.366485284265999,0.7976316454747449,,RRab,15.5583515
4284351206309426048,276.29985925082457,4.492591433569123,0.5683609792339831,,RRab,17.90263
4284498162908842752,277.0336449314551,5.12096300389731,0.5542253707517618,,RRab,17.408468
4475097507144109184,272.32769217501124,7.3556883464192575,0.6474227688266696,,RRab,15.508961
4276775841762669440,277.604696953102,1.744821956195069,0.6556535705405564,,RRab,16.607325
4276891878891566592,277.68866760220436,2.053665183111603,0.48600180537590165,,RRab,20.458265
4477884008904422272,275.3500387256199,7.061728080806206,,0.26550238611319615,RRc,17.699493
4478027392090244864,273.87102112906064,7.06789876587814,,0.32938068448744956,RRc,17.70801
4478182496245984384,274.42045720800394,7.774639335124341,0.5233930615647603,,RRab,19.68798
4278045983852727808,276.7945595995886,3.5470212670884296,0.5533216088770453,,RRab,18.833195
4278182529448563328,275.43207734711467,3.476324739852627,0.6465370417944616,,RRab,18.506525
4277892601978894976,276.0556043460591,2.756965182561043,,0.32482407167858157,RRc,18.759644
4468138487598925184,271.30577905379,1.3095460993176946,0.5764654750130513,,RRab,17.907003
4468301666283103232,272.16754321421246,2.1696963323364375,,0.29643243884303383,RRc,20.300077
4476841057708061568,276.48918000118493,6.3611062372523826,,0.2668837087208667,RRc,20.341482
4476863043642320384,274.9908466685706,5.53630284382562,0.5138340176511528,,RRab,15.719276
4284096733781094656,277.5865750261682,4.185940502365511,,0.2554265723554241,RRc,14.514854
4277292891419933696,277.0121226975229,3.513345045584905,0.4986240929409984,,RRab,16.264997
4277779425305519872,274.5961437509133,3.1090392040212524,,0.2919191462409062,RRc,15.948184
4283301791173827712,277.3685291924403,3.6148126961050884,,0.35776822274438624,RRc,20.51234
4471023850920408960,271.01221175486387,3.9970918433228495,,0.25448217871228607,RRc,15.263475
4471980078140502912,273.4374090730105,6.538935388662831,0.6295506990964743,,RRab,15.583902
4278400610708093696,275.8528338929335,4.559681281170082,0.6580083474014979,,RRab,16.177172
4470316040314930432,272.4881243787664,3.9504058311696593,0.6574152738587157,,RRab,17.635424
4470407746458487680,273.98522083731535,3.8496152219318263,0.5093405156420183,,RRab,15.931197
4470605761634395008,274.72320733020365,4.663807921047057,0.5419833783234007,,RRab,15.318445
4477947265185713408,274.4045109719811,7.327884437727475,0.5717366298999524,,RRab,17.073383
4278259877525322624,275.1521562744067,3.9601825000307045,0.46293638167304496,,RRab,20.534561
4278274549130791424,274.84601640133315,3.973596567790984,,0.2677247749566983,RRc,20.446548
4467768265712921216,270.9529422777011,1.216484501217842,0.5440799840497597,,RRab,15.173621
4468255143209663616,271.5802641896564,2.1337571895203076,0.5479509016807752,,RRab,17.390463
4476800753738294400,276.27308155879234,5.9647400935026,0.496741847556581,,RRab,20.503927
4476816868460645120,275.9535274119064,6.057391704459705,0.4966100202297006,,RRab,17.583271
4477044536084317952,276.1479894299659,6.468261494164179,0.459569026887205,,RRab,18.007452
4277272790972403328,277.15542294055655,3.3013257406032106,,0.3225973387516121,RRc,16.418327
4277395382205242880,273.77086399763823,1.918968019201655,0.6449195618962539,,RRab,18.03036
4283298836239426560,277.12380781003617,3.610141595222933,0.5757405912045435,,RRab,20.650187
4468593036871552640,271.7766851728638,2.800932634097615,,0.3279780443092855,RRc,14.942165
4477378375300557056,277.2137207418997,7.317337900251662,0.5013137018967393,,RRab,18.799915
4477642292457241344,276.66892660442664,7.761805931153646,0.4468305948240815,,RRab,15.456009
4469865412347177600,273.21762503493636,2.922997532216712,0.8021924275997667,,RRab,15.243649
4471169119597427456,271.9977746410203,4.69128924165512,,0.3762424982057883,RRc,17.90979
4471380328909074304,271.6522277105222,5.0121105261106065,0.49687255166832245,,RRab,16.31199
4471386651101286528,271.5833449510644,5.150573625491578,0.53089125196526,,RRab,17.277323
4471544572758894464,272.8181455016831,5.25889561037094,0.4955775484235343,,RRab,16.032644
4471553261474334976,273.1588329494775,5.237698425023943,0.6053725831208079,,RRab,16.89035
4471600476052709760,272.32040550810376,5.327184966506372,,0.31452215516636955,RRc,18.400463
4471937923043264768,272.88305980385604,6.179856673029766,0.5935906269947823,,RRab,15.679105
4275956091422264448,272.4215343090293,1.4365493592021268,,0.3610068107857349,RRc,20.591002
4275985739579784064,271.8473496642771,1.3085345184010366,0.5875154913373422,,RRab,17.289268
4470386821377880192,274.195974871872,3.642297695810687,,0.3184738876848714,RRc,16.618046
4470520412043557760,274.37246118713745,4.622143762671495,0.5760283926104718,,RRab,16.297447
4470677951443049984,273.6958502585335,4.461716546018317,0.4732707159893975,,RRab,18.672798
4470710112145100928,273.8477897336,4.705774377854363,0.5550433819046353,,RRab,20.24329
4475088569311004672,272.13028150619795,7.194991333544643,,0.36691013554093566,RRc,17.974123
4475116748597005056,271.984619401567,7.2824319452449515,,0.2802095406920054,RRc,16.124086
4276689293882429696,275.3351521922758,1.889946169075801,0.607015774295684,,RRab,16.914959
4276769622650775552,277.3981596105286,1.6380563642637318,0.46857360366577533,,RRab,20.206985
4277034265648332160,276.0611248091679,2.018238001332684,0.5450785603522124,,RRab,19.876564
4277052162778042112,276.58271183355544,2.19430605384845,0.6383730395277617,,RRab,19.04191
4477946131314037632,274.4716353938795,7.292414462599353,0.5779136295623681,,RRab,17.107832
4478031279045883008,274.064620479426,7.154802571947373,0.6382990322449249,,RRab,16.724262
4278208784599802496,274.58803062041335,3.3360502590648315,0.6453071177275894,,RRab,15.421454
4278221566422755584,274.81419673936,3.632682239811891,,0.38202583416032326,RRc,16.68242
4477301027222086656,277.5469689718653,6.829115794904797,0.5472120893735213,,RRab,18.84544
4284096291415106560,277.68923177220773,4.186848921988401,0.4747749927091057,,RRab,16.518894
4284099826157684736,277.56054301348775,4.213032429835907,,0.3480066004413795,RRc,17.514345
4283213314856929024,277.69337319645257,3.2492187209284027,0.4397203966838081,,RRab,16.082668
4283239771836355968,277.7365198912991,3.548501743758505,0.6755503455732476,,RRab,20.096233
4283335360645056128,277.57149884321046,3.9643464424645103,0.6232685715997358,,RRab,20.757545
4469466049097181952,271.1481774715087,3.765678039722267,0.5181889228859633,,RRab,18.733915
4477811544216967296,274.2227173089405,6.6975253150734995,0.46624005065980373,,RRab,18.483437
4477848549652217344,275.0308627020926,6.748760266922232,0.5509402299377992,,RRab,17.246832
4470051607772257920,272.96923671203814,3.467683968677945,,0.36089898520232794,RRc,15.765283
4470230312767831168,272.04653754987345,3.881506791905922,0.6752400648286367,,RRab,14.753308
4470935645176048512,273.94587380550803,5.6429642482252875,,0.39746750778955314,RRc,15.990747
4471844705072242816,272.5836208028841,6.035591818436425,,0.3273965665719009,RRc,14.715735
4471844945590419968,272.57701746441774,6.051034720566856,0.6018266603381218,,RRab,16.231136
4471943141418784256,273.0245329494889,6.196002674594741,,0.3326087347499608,RRc,18.062124
4278367698390623488,275.12186357863493,4.098632337466772,0.7443321535546495,,RRab,15.865906
4284369623118989312,276.7213377954342,4.658854243932416,,0.3594679162272026,RRc,20.437208
4474513284212098944,271.3425919771509,5.936222290708821,0.5864147479548983,,RRab,20.019093
4475218311680911360,271.24874071397255,7.188587657527485,,0.38730969180099123,RRc,17.092451
4276660324318726400,275.9891225531747,2.0695622892475996,0.47300067274509255,,RRab,18.053986
4478123809818185088,273.4256797959105,7.674959321424554,,0.2882424894698947,RRc,20.59429
